Date,Close
2018-10-25,161.9667739427695
2018-10-26,164.139888040559
2018-10-29,163.15711874415666
2018-10-30,165.70233890326364
2018-10-31,163.20980743969946
2018-11-01,162.48735172396198
2018-11-02,160.96595648774766
2018-11-05,161.27812757325174
2018-11-06,168.97039910552553
2018-11-07,162.8253644151185
2018-11-08,165.12511285858045
2018-11-09,159.9320646119567
2018-11-12,158.47716151961586
2018-11-13,162.01509396501513
2018-11-14,162.27218893095508
2018-11-15,158.85950707946756
2018-11-16,156.65001828975926
2018-11-19,158.84137919296342
2018-11-20,156.58496288462086
2018-11-21,157.31150191736862
2018-11-22,157.502190339717
2018-11-23,155.50958321859054
2018-11-26,162.3713896208832
2018-11-27,164.49244142549705
2018-11-28,158.0105445779817
2018-11-29,158.64846695684705
2018-11-30,156.60944985464002
2018-12-03,159.35011974647452
2018-12-04,156.89132646629102
2018-12-05,156.57868273771095
2018-12-06,158.21555799151218
2018-12-07,161.02723275003632
2018-12-10,157.25482363513106
2018-12-11,156.25316514486124
2018-12-12,154.82239776833998
2018-12-13,152.85840791774066
2018-12-14,158.39962932686035
2018-12-17,159.73573180412095
2018-12-18,155.80466798831478
2018-12-19,158.73883956408716
2018-12-20,165.67092764406257
2018-12-21,169.1782279534021
2018-12-24,164.16390725030635
2018-12-25,162.63048785454822
2018-12-26,166.85395430913587
2018-12-27,164.55839884631612
2018-12-28,166.0754003078025
2018-12-31,168.7189959249961
2019-01-01,165.66968814950144
2019-01-02,165.52222378121138
2019-01-03,155.17912916343627
2019-01-04,152.07782080953982
2019-01-07,151.356957771531
2019-01-08,147.67078083480772
2019-01-09,152.61731336066705
2019-01-10,148.35836627917018
2019-01-11,147.1025335767207
2019-01-14,147.53193524844946
2019-01-15,151.892058675618
2019-01-16,147.63645773071633
2019-01-17,151.15656595944137
2019-01-18,151.23286806822696
2019-01-21,148.33758388679647
2019-01-22,149.7598060998872
2019-01-23,150.40233127599774
2019-01-24,148.6522334701898
2019-01-25,148.90456778119272
2019-01-28,147.80581391694255
2019-01-29,148.18621480497896
2019-01-30,150.20669384004904
2019-01-31,155.09419481741332
2019-02-01,151.3471690844165
2019-02-04,157.99083078793623
2019-02-05,151.9870382235026
2019-02-06,151.571815216299
2019-02-07,153.4118115890533
2019-02-08,154.32267799236223
2019-02-11,152.45839384113063
2019-02-12,151.87066744015831
2019-02-13,150.42569898828933
2019-02-14,148.70760162628412
2019-02-15,151.3014212975372
2019-02-18,152.4313490265336
2019-02-19,150.3786027533503
2019-02-20,153.15464000947108
2019-02-21,154.1450620474565
2019-02-22,156.71852513602894
2019-02-25,158.75211168051138
2019-02-26,156.1885668884691
2019-02-27,154.4947968750288
2019-02-28,156.86825150860523
2019-03-01,158.84258748250505
2019-03-04,158.8238400998105
2019-03-05,159.24473167229627
2019-03-06,163.41541380358427
2019-03-07,161.54182410533687
2019-03-08,163.36811513088603
2019-03-11,162.75763240686607
2019-03-12,162.09920955240995
2019-03-13,165.75057356352903
2019-03-14,168.560109051151
2019-03-15,171.37645177359767
2019-03-18,175.96272543664963
2019-03-19,176.08947774887233
2019-03-20,178.56118606765142
2019-03-21,177.50982978330464
2019-03-22,178.71803018972966
2019-03-25,178.30694091481752
2019-03-26,178.70678171145454
2019-03-27,180.90092617649495
2019-03-28,178.01807650759056
2019-03-29,185.68150068980637
2019-04-01,182.03746115763116
2019-04-02,177.72345599619538
2019-04-03,181.94254340313418
2019-04-04,184.90167467156024
2019-04-05,187.2803312396057
2019-04-08,189.7056199669726
2019-04-09,189.71606630786115
2019-04-10,186.39787074906516
2019-04-11,186.73669384879116
2019-04-12,184.27999926880037
2019-04-15,187.965555528153
2019-04-16,187.46976576182837
2019-04-17,184.45538881490918
2019-04-18,183.3285544109405
2019-04-19,184.90432912578322
2019-04-22,182.88619248604556
2019-04-23,179.95730935076213
2019-04-24,180.8907751159699
2019-04-25,181.83373546444
2019-04-26,180.05347041384204
2019-04-29,178.41871128304902
2019-04-30,179.30245941322346
2019-05-01,174.23629765750619
2019-05-02,169.45088739438265
2019-05-03,167.08359407903
2019-05-06,166.4217630657611
2019-05-07,167.5100683150021
2019-05-08,172.57822002954393
2019-05-09,175.61669937132731
2019-05-10,175.10836397625437
2019-05-13,175.09429910923166
2019-05-14,171.6700110335811
2019-05-15,171.65794945543416
2019-05-16,170.72100221524494
2019-05-17,171.87801829631528
2019-05-20,169.1084813365747
2019-05-21,170.92542336077784
2019-05-22,176.29912370891455
2019-05-23,175.96883684291987
2019-05-24,177.4415307474142
2019-05-27,179.9616963597796
2019-05-28,178.57695357931462
2019-05-29,179.43292665603363
2019-05-30,179.53197368748877
2019-05-31,179.93700914142389
2019-06-03,177.22970237529242
2019-06-04,177.3698052513868
2019-06-05,179.19898098595573
2019-06-06,184.53140876826944
2019-06-07,188.1623403542238
2019-06-10,196.50124199806825
2019-06-11,193.56663122897658
2019-06-12,197.0324061369683
2019-06-13,197.81555447470595
2019-06-14,206.7336215503419
2019-06-17,203.47947634169978
2019-06-18,200.15072537627174
2019-06-19,197.82501091818244
2019-06-20,189.65467949420872
2019-06-21,187.72719935779898
2019-06-24,184.95400795746295
2019-06-25,185.56682583536633
2019-06-26,186.89560216747003
2019-06-27,194.100021426682
2019-06-28,197.88421310181272
2019-07-01,195.67282499140836
2019-07-02,192.24598247888278
2019-07-03,194.20495961309095
2019-07-04,189.20090314084737
2019-07-05,196.3185520339439
2019-07-08,201.06483290359247
2019-07-09,199.2467277634847
2019-07-10,192.59339486191652
2019-07-11,197.93895036664176
2019-07-12,197.54528609968125
2019-07-15,202.55757781164596
2019-07-16,196.25908092622518
2019-07-17,193.97865502552855
2019-07-18,194.0572078393327
2019-07-19,194.29791261808498
2019-07-22,192.61460048939588
2019-07-23,195.08752469550572
2019-07-24,191.02339240420486
2019-07-25,190.5373625423803
2019-07-26,191.05363818235404
2019-07-29,193.08741107211398
2019-07-30,195.91390275114017
2019-07-31,191.6139075361022
2019-08-01,185.8797883899318
2019-08-02,190.74809862616667
2019-08-05,192.0777009232802
2019-08-06,189.28053973448365
2019-08-07,195.30321336908318
2019-08-08,195.8143044642566
2019-08-09,200.54782111652256
2019-08-12,200.8790724178526
2019-08-13,209.39408606350372
2019-08-14,216.9408796890958
2019-08-15,215.92812326023153
2019-08-16,220.23100289679056
2019-08-19,223.15900128440683
2019-08-20,229.4206363960363
2019-08-21,225.10313828941025
2019-08-22,228.28154616931707
2019-08-23,233.2353917257816
2019-08-26,225.2415583044956
2019-08-27,220.03975807055932
2019-08-28,211.30944116888546
2019-08-29,210.23700052457184
2019-08-30,213.33982425095837
2019-09-02,219.91331686119065
2019-09-03,220.30552877129568
2019-09-04,227.66782550619263
2019-09-05,221.5361168161713
2019-09-06,214.180257024019
2019-09-09,214.00663710098945
2019-09-10,215.7215246153919
2019-09-11,215.64519536172685
2019-09-12,206.97243104695252
2019-09-13,206.66584225148807
2019-09-16,201.40419519820253
2019-09-17,204.18108286803093
2019-09-18,205.74534734321696
2019-09-19,201.97453607476135
2019-09-20,199.96938744795818
2019-09-23,195.83647928099194
2019-09-24,195.64982216066068
2019-09-25,199.4830531488234
2019-09-26,195.64753805688017
2019-09-27,197.68911994046545
2019-09-30,195.66236438659644
2019-10-01,192.6419118362332
2019-10-02,192.2876598658365
2019-10-03,188.40381903491695
2019-10-04,186.385040968435
2019-10-07,182.02737518386914
2019-10-08,189.37924493720237
2019-10-09,189.56971813015952
2019-10-10,186.99134874748538
2019-10-11,187.8496578496977
2019-10-14,187.4843526927585
2019-10-15,186.71361971742922
2019-10-16,189.07794390004963
2019-10-17,192.0219111009479
2019-10-18,190.05233144251193
2019-10-21,187.9325455291604
2019-10-22,186.9576394383585
2019-10-23,178.59910207088674
2019-10-24,173.3200386010482
2019-10-25,178.17697624754732
2019-10-28,184.1916256082657
2019-10-29,183.33149063296196
2019-10-30,185.51339277254655
2019-10-31,186.72782601534456
2019-11-01,198.64706291698957
2019-11-04,203.20619352074348
2019-11-05,202.7478002432881
2019-11-06,198.96959707262036
2019-11-07,192.7363336757717
2019-11-08,193.58029368322224
2019-11-11,190.73124938883228
2019-11-12,185.43794387979588
2019-11-13,183.11032390341873
2019-11-14,179.2457687642094
2019-11-15,185.45285646131563
2019-11-18,188.80854303636406
2019-11-19,188.83508140835502
2019-11-20,194.5662908091368
2019-11-21,194.92605819801494
2019-11-22,191.6545655545297
2019-11-25,197.64195693556135
2019-11-26,199.84364710141853
2019-11-27,195.7993427269314
2019-11-28,195.11392127978036
2019-11-29,191.78428688256383
2019-12-02,186.60894797739954
2019-12-03,190.15485964180962
2019-12-04,197.61627074341482
2019-12-05,192.2229261625831
2019-12-06,194.45779690098928
2019-12-09,192.00133125389084
2019-12-10,190.19688984291847
2019-12-11,188.01315230605493
2019-12-12,184.84767435789595
2019-12-13,185.0826600969979
2019-12-16,182.0868068888377
2019-12-17,183.12933847291404
2019-12-18,183.0003213080148
2019-12-19,182.18250287296362
2019-12-20,178.9591691374194
2019-12-23,176.95973978013697
2019-12-24,179.70741791012574
2019-12-25,181.57130037600194
2019-12-26,178.10928297585752
2019-12-27,178.51702187429603
2019-12-30,181.27436273307234
2019-12-31,175.37448365043556
2020-01-01,177.34390224190724
2020-01-02,175.0616719225173
2020-01-03,177.1240432066655
2020-01-06,174.4930849508009
2020-01-07,168.35712563993397
2020-01-08,163.01408731165907
2020-01-09,163.21989181608168
2020-01-10,164.11916359588045
2020-01-13,161.22589220007058
2020-01-14,163.3472475579264
2020-01-15,158.05576071633453
2020-01-16,157.89437403771228
2020-01-17,154.16230357130186
2020-01-20,152.2112326437551
2020-01-21,152.40130679635988
2020-01-22,149.84612746550468
2020-01-23,148.74268099269702
2020-01-24,151.81211883370221
2020-01-27,150.1156292195158
2020-01-28,152.6915236468276
2020-01-29,149.32506348230856
2020-01-30,150.96101841654402
2020-01-31,155.42340217126298
2020-02-03,147.97156541268532
2020-02-04,145.675598955228
2020-02-05,147.41086192215698
2020-02-06,146.85750448878062
2020-02-07,147.9960637159297
2020-02-10,146.2629418036671
2020-02-11,146.5604203325949
2020-02-12,146.1486455825587
2020-02-13,149.6471014779054
2020-02-14,150.45563885535628
2020-02-17,151.52041002984035
2020-02-18,150.32247144899372
2020-02-19,148.90829873358413
2020-02-20,147.66991929814304
2020-02-21,148.8841595416484
2020-02-24,147.68016103933644
2020-02-25,148.58309415568237
2020-02-26,154.92674221547395
2020-02-27,157.6969050773193
2020-02-28,156.71900077451258
2020-03-02,160.57781860587983
2020-03-03,159.3203840287118
2020-03-04,153.0025637871394
2020-03-05,149.99364879188235
2020-03-06,144.528556865199
2020-03-09,143.55910669086458
2020-03-10,143.65508901629917
2020-03-11,148.59789364807082
2020-03-12,149.61756997718058
2020-03-13,149.00807430436873
2020-03-16,151.54590859309093
2020-03-17,145.03366673988634
2020-03-18,145.76244259854562
2020-03-19,148.0715340134775
2020-03-20,143.8000466947899
2020-03-23,147.1715408331359
2020-03-24,148.21571983846627
2020-03-25,147.0338776959238
2020-03-26,148.95118846280693
2020-03-27,155.9183566153201
2020-03-30,156.53346802670646
2020-03-31,157.35969754931403
2020-04-01,155.96740358810584
2020-04-02,153.38485368441542
2020-04-03,156.00013349704415
2020-04-06,153.39789805828264
2020-04-07,153.6637096716426
2020-04-08,152.24839463884288
2020-04-09,153.76000208856937
2020-04-10,154.83595488905195
2020-04-13,158.12992413888404
2020-04-14,156.57211018571547
2020-04-15,155.7760148280404
2020-04-16,152.80214258657784
2020-04-17,151.4958199676314
2020-04-20,152.6891329158854
2020-04-21,155.06491191326916
2020-04-22,152.27689013792263
2020-04-23,154.9949642541261
2020-04-24,159.3025755782056
2020-04-27,160.67345619247155
2020-04-28,166.86915447875108
2020-04-29,164.35590275397436
2020-04-30,160.3631805119638
2020-05-01,154.8050705598512
2020-05-04,159.55482640933073
2020-05-05,161.70519856838638
2020-05-06,161.57399677803653
2020-05-07,162.52999910994293
2020-05-08,158.96003424782322
2020-05-11,166.97896614975926
2020-05-12,167.46129951949484
2020-05-13,167.8784444901199
2020-05-14,170.38413494788537
2020-05-15,172.08278857383644
2020-05-18,172.90691228696534
2020-05-19,170.2459032003759
2020-05-20,171.91037208163223
2020-05-21,178.55804641884117
2020-05-22,183.48302186205143
2020-05-25,189.48045357373746
2020-05-26,187.60929050725073
2020-05-27,183.98780199397902
2020-05-28,183.58058446596283
2020-05-29,183.84044262177375
2020-06-01,187.96430017534024
2020-06-02,181.7628398379905
2020-06-03,187.4653008045553
2020-06-04,186.92988647983555
2020-06-05,185.39635384938612
2020-06-08,181.73578454700294
2020-06-09,175.87205414673832
2020-06-10,178.84511953084402
2020-06-11,179.16130344381065
2020-06-12,174.65058461930678
2020-06-15,170.2360057107089
2020-06-16,169.1473196652538
2020-06-17,174.94129835889638
2020-06-18,174.08760554858256
2020-06-19,168.9826071936283
2020-06-22,168.20457254420916
2020-06-23,167.3397975302185
2020-06-24,158.60054223475126
2020-06-25,158.47594745778005
2020-06-26,157.7930146217708
2020-06-29,160.05352130249696
2020-06-30,166.13278684408658
2020-07-01,169.96944573547478
2020-07-02,169.1085668590648
2020-07-03,165.45684374508474
2020-07-06,174.24765537178575
2020-07-07,174.50649519336952
2020-07-08,174.60749139484108
2020-07-09,174.57562813109934
2020-07-10,175.3212038299866
2020-07-13,174.86819763043198
2020-07-14,172.9252281119095
2020-07-15,171.09554014852765
2020-07-16,171.03480082524177
2020-07-17,169.23673845844675
2020-07-20,166.89112243297552
2020-07-21,167.29692754352382
2020-07-22,166.4959023361042
2020-07-23,171.63164102179488
2020-07-24,162.81769871539484
2020-07-27,166.4610418510948
2020-07-28,170.71286669277913
2020-07-29,163.82768895422862
2020-07-30,162.7575135918645
2020-07-31,161.60137087141308
2020-08-03,157.16282899686252
2020-08-04,154.78329803749205
2020-08-05,151.4286481362334
2020-08-06,156.87666972255772
2020-08-07,159.88799220109382
2020-08-10,164.05547342842166
2020-08-11,166.4904689973485
2020-08-12,162.82191037056512
2020-08-13,161.17111453281134
2020-08-14,162.80515456224944
2020-08-17,158.92168899059263
2020-08-18,161.25251096378884
2020-08-19,160.52746018965848
2020-08-20,159.37638455979214
2020-08-21,161.70728249973192
2020-08-24,163.19944942495806
2020-08-25,162.07411742709013
2020-08-26,165.92574046214952
2020-08-27,162.42544152617
2020-08-28,164.4880276379712
2020-08-31,166.5007497477574
2020-09-01,165.52278906468362
2020-09-02,166.65595606156168
2020-09-03,162.58635443541792
2020-09-04,165.66866718432047
2020-09-07,165.10667335468227
2020-09-08,163.4385877645824
2020-09-09,166.95386124801058
2020-09-10,164.66788388086164
2020-09-11,160.1420757336835
2020-09-14,155.27982487889028
2020-09-15,157.2204577852285
2020-09-16,153.2913598236485
2020-09-17,158.81441300655942
2020-09-18,152.38309601178415
2020-09-21,157.68933226170316
2020-09-22,158.4037566387195
2020-09-23,158.14509477920572
2020-09-24,156.4778632790212
2020-09-25,157.77930827808342
2020-09-28,157.7078986888175
2020-09-29,161.27494109264245
2020-09-30,161.69230383688452
2020-10-01,162.22774890209502
2020-10-02,161.1005913884231
2020-10-05,160.96549876603666
2020-10-06,162.00805950399337
2020-10-07,156.6075064265801
2020-10-08,152.4869483392594
2020-10-09,154.8170797861002
2020-10-12,155.3936536609984
2020-10-13,154.86936136578296
2020-10-14,154.97295383419524
2020-10-15,156.100845578415
2020-10-16,154.4711041673156
2020-10-19,152.13084247081724
2020-10-20,152.7737183171651
2020-10-21,149.85833370214456
2020-10-22,151.13227714976225
2020-10-23,146.11643280819027
2020-10-26,149.1998827065559
2020-10-27,150.66199006164425
2020-10-28,151.48088508829014
2020-10-29,154.53386536720703
2020-10-30,159.81593624086526
2020-11-02,163.1402329560747
2020-11-03,157.29022585981616
2020-11-04,153.36199877301212
2020-11-05,151.50289903457104
2020-11-06,151.62745847496907
2020-11-09,153.25140789971098
2020-11-10,151.08836819251925
2020-11-11,151.69929222916775
2020-11-12,149.4695304113389
2020-11-13,147.696900770142
2020-11-16,143.6427025755947
2020-11-17,141.0570359940691
2020-11-18,137.33602047694933
2020-11-19,134.72196847783806
2020-11-20,137.63234977028978
2020-11-23,135.08416385767026
2020-11-24,142.42928934955904
2020-11-25,143.88466188142473
2020-11-26,144.4608796674714
2020-11-27,142.04467010701623
2020-11-30,144.09139473940195
2020-12-01,142.4847572632595
2020-12-02,142.8757288917717
2020-12-03,150.42684924089056
2020-12-04,150.1831751099599
2020-12-07,153.72129391381867
2020-12-08,151.62004000836643
2020-12-09,151.55943900782162
2020-12-10,157.07036621676107
2020-12-11,155.15964525437226
2020-12-14,160.9354780824089
2020-12-15,163.27870153977537
2020-12-16,161.50066020304712
2020-12-17,163.60539254305422
2020-12-18,166.8689000322544
2020-12-21,169.00776719774194
2020-12-22,163.83178156049703
2020-12-23,161.51490601379248
2020-12-24,160.76554525632037
2020-12-25,160.57456183409
2020-12-28,162.6290493361403
2020-12-29,163.25703430390402
2020-12-30,159.0023479679219
2020-12-31,160.26407544362513
2021-01-01,162.28185045573278
2021-01-04,164.1581758817896
2021-01-05,167.7955148611611
2021-01-06,170.66874391794474
2021-01-07,172.29499747000713
2021-01-08,172.10500677667383
2021-01-11,166.53168246215986
2021-01-12,168.01914659877397
2021-01-13,168.769131385935
2021-01-14,169.73922203327268
2021-01-15,165.50945113293673
2021-01-18,162.01795605274452
2021-01-19,165.51639047043713
2021-01-20,165.43512481830035
2021-01-21,167.75576415796257
2021-01-22,167.90116528006973
2021-01-25,168.05152472460836
2021-01-26,171.28627907023082
2021-01-27,169.57840881300297
2021-01-28,169.9557015991811
2021-01-29,168.44214176148765
2021-02-01,167.03483674784187
2021-02-02,166.0549821809033
2021-02-03,166.84439755612811
2021-02-04,165.3040746366465
2021-02-05,169.55914041770325
2021-02-08,166.60231595717948
2021-02-09,166.0306148329407
2021-02-10,164.62622099976548
2021-02-11,169.51088356431026
2021-02-12,170.2296197545814
2021-02-15,173.83127083479278
2021-02-16,168.7931352588263
2021-02-17,169.7479888674743
2021-02-18,172.84712523441726
2021-02-19,173.1837577753358
2021-02-22,176.9669199118285
2021-02-23,175.19805081436337
2021-02-24,180.26067572877974
2021-02-25,188.79881254921258
2021-02-26,187.4899404464457
2021-03-01,185.8825722947794
2021-03-02,191.42246270410394
2021-03-03,197.6255888281672
2021-03-04,195.62842605178147
2021-03-05,194.04951106213903
2021-03-08,193.0168799547169
2021-03-09,187.9523805436903
2021-03-10,184.5860216511689
2021-03-11,180.97027323380692
2021-03-12,178.26600238186106
2021-03-15,178.1958332718421
2021-03-16,179.08623096928216
2021-03-17,184.78212659256826
2021-03-18,181.18350476197838
2021-03-19,184.8411493590527
2021-03-22,184.1069847003093
2021-03-23,183.98012823146294
2021-03-24,186.53598002783264
2021-03-25,182.44882129731064
2021-03-26,183.90473838433422
2021-03-29,184.5733492773795
2021-03-30,186.45612688309276
2021-03-31,187.59386616575543
2021-04-01,197.0949007603075
2021-04-02,194.65534686556984
2021-04-05,192.6568454835562
2021-04-06,190.32778942085892
2021-04-07,188.2815126968344
2021-04-08,185.95235932574116
2021-04-09,190.4845023702774
2021-04-12,196.0325905708061
2021-04-13,193.86576720575817
2021-04-14,190.72238451387057
2021-04-15,192.58684553352083
2021-04-16,190.52868044186286
2021-04-19,193.01373903680292
2021-04-20,193.85681770623603
2021-04-21,188.12468314214928
2021-04-22,194.0964218109601
2021-04-23,201.2549694063172
2021-04-26,198.86313710774218
2021-04-27,197.3863160525687
2021-04-28,198.57763093420897
2021-04-29,199.97037834458376
2021-04-30,202.6823819392698
2021-05-03,211.06037363724866
2021-05-04,210.37786668811006
2021-05-05,207.10778000020483
2021-05-06,201.5329616764704
2021-05-07,198.66785277648378
2021-05-10,198.5958408952832
2021-05-11,205.91489792074978
2021-05-12,203.85536362860597
2021-05-13,204.83125618183806
2021-05-14,204.82542719297894
2021-05-17,209.81494063775656
2021-05-18,220.7574429714778
2021-05-19,218.491514862934
2021-05-20,216.42810014804243
2021-05-21,221.0616471265308
2021-05-24,224.1643389047401
2021-05-25,232.66824208274525
2021-05-26,235.47203260943132
2021-05-27,233.85617908135922
2021-05-28,236.70612757607356
2021-05-31,242.08610661204074
2021-06-01,246.16526490842753
2021-06-02,248.7500556016733
2021-06-03,254.19001893112954
2021-06-04,260.2826107612393
2021-06-07,267.65830481186305
2021-06-08,271.234940043458
2021-06-09,270.41099927398454
2021-06-10,271.2869983115982
2021-06-11,277.9962082443282
2021-06-14,273.5730722508362
2021-06-15,275.68040088500095
2021-06-16,273.6022613000748
2021-06-17,273.84173969370124
2021-06-18,281.01818552506694
2021-06-21,282.1789278834289
2021-06-22,282.5258629705524
2021-06-23,275.0280173953536
2021-06-24,279.24737709690396
2021-06-25,282.9606179742228
2021-06-28,295.5602841526105
2021-06-29,293.83466894263915
2021-06-30,295.21392563629155
2021-07-01,296.7790548386972
2021-07-02,306.3833220544643
2021-07-05,305.8916926773704
2021-07-06,307.6957666886777
2021-07-07,311.5529957295357
2021-07-08,312.81177035425316
2021-07-09,310.1242317189816
2021-07-12,311.4238246119436
2021-07-13,318.2786953817958
2021-07-14,311.90451320542167
2021-07-15,312.82892856883177
2021-07-16,308.5716504683546
2021-07-19,316.1304684791549
2021-07-20,306.73717248163695
2021-07-21,303.41843555549093
2021-07-22,305.8078812637935
2021-07-23,315.62902308503277
2021-07-26,315.3088205096905
2021-07-27,311.92056330518005
2021-07-28,323.9767299236963
2021-07-29,314.8232637731421
